,time_us,GGA,lat,lon
17302,1665745599606.91,GGA,46.0681126,11.1508441
17304,1665745599707.1287,GGA,46.0681126,11.1508441
17306,1665745599807.6323,GGA,46.0681126,11.1508441
17308,1665745599906.9194,GGA,46.0681126,11.1508441
17310,1665745600019.6646,GGA,46.0681126,11.1508441
17312,1665745600109.6233,GGA,46.0681126,11.1508441
17314,1665745600207.5679,GGA,46.0681126,11.1508441
17316,1665745600306.8726,GGA,46.0681126,11.1508441
17318,1665745600407.062,GGA,46.0681126,11.1508441
17320,1665745600508.7534,GGA,46.0681126,11.1508441
17322,1665745600605.896,GGA,46.0681126,11.1508441
17324,1665745600706.9817,GGA,46.0681126,11.1508441
17326,1665745600807.2039,GGA,46.0681126,11.1508441
17328,1665745600906.7397,GGA,46.0681126,11.1508441
17330,1665745601018.7998,GGA,46.0681126,11.1508441
17332,1665745601107.9124,GGA,46.0681126,11.1508441
17334,1665745601207.1904,GGA,46.0681126,11.1508441
17336,1665745601306.5942,GGA,46.0681126,11.1508441
17338,1665745601407.0225,GGA,46.0681126,11.1508441
17340,1665745601508.6064,GGA,46.0681126,11.1508441
17342,1665745601606.7148,GGA,46.0681126,11.1508441
17344,1665745601707.3606,GGA,46.0681126,11.1508441
17346,1665745601807.078,GGA,46.0681126,11.1508441
17348,1665745601907.0093,GGA,46.0681126,11.1508441
17350,1665745602026.1726,GGA,46.0681126,11.1508441
17352,1665745602106.5896,GGA,46.0681126,11.1508441
17354,1665745602207.2903,GGA,46.0681126,11.1508441
17356,1665745602307.8325,GGA,46.0681126,11.1508441
17358,1665745602406.9521,GGA,46.0681126,11.1508441
17360,1665745602508.6958,GGA,46.0681126,11.1508441
17362,1665745602607.0554,GGA,46.0681126,11.1508441
17364,1665745602706.672,GGA,46.0681126,11.1508441
17366,1665745602806.834,GGA,46.0681126,11.1508441
17368,1665745602906.9421,GGA,46.0681126,11.1508441
17370,1665745603019.3203,GGA,46.0681126,11.1508441
17372,1665745603112.3213,GGA,46.0681126,11.1508441
17374,1665745603210.665,GGA,46.0681126,11.1508441
17376,1665745603311.3523,GGA,46.0681126,11.1508441
17378,1665745603411.5613,GGA,46.0681126,11.1508441
17380,1665745603509.7593,GGA,46.0681126,11.1508441
17382,1665745603606.594,GGA,46.0681126,11.1508441
17384,1665745603711.4182,GGA,46.0681126,11.1508441
17386,1665745603811.8372,GGA,46.0681126,11.1508441
17388,1665745603907.4812,GGA,46.0681126,11.1508441
17390,1665745604020.364,GGA,46.0681126,11.1508441
17392,1665745604110.6855,GGA,46.0681126,11.1508441
17394,1665745604211.0154,GGA,46.0681126,11.1508441
17396,1665745604310.975,GGA,46.0681126,11.1508441
17398,1665745604407.113,GGA,46.0681126,11.1508441
17400,1665745604509.6082,GGA,46.0681126,11.1508441
17402,1665745604607.7822,GGA,46.0681126,11.1508441
17404,1665745604707.086,GGA,46.0681126,11.1508441
17406,1665745604806.937,GGA,46.0681126,11.1508441
17408,1665745604907.1992,GGA,46.0681126,11.1508441
17410,1665745605020.065,GGA,46.0681126,11.1508441
17412,1665745605108.1243,GGA,46.0681126,11.1508441
17414,1665745605207.5173,GGA,46.0681126,11.1508442
17416,1665745605307.3923,GGA,46.0681126,11.1508442
17418,1665745605406.867,GGA,46.0681126,11.1508442
17420,1665745605511.3767,GGA,46.0681126,11.1508442
17422,1665745605606.9995,GGA,46.0681126,11.1508442
17424,1665745605706.6309,GGA,46.0681126,11.1508442
17426,1665745605806.83,GGA,46.0681126,11.1508442
17428,1665745605906.8215,GGA,46.0681126,11.1508442
17430,1665745606018.9827,GGA,46.0681126,11.1508442
17432,1665745606106.9512,GGA,46.0681126,11.1508442
17434,1665745606206.9324,GGA,46.0681126,11.1508441
17436,1665745606306.931,GGA,46.0681126,11.1508441
17438,1665745606406.762,GGA,46.0681126,11.1508441
17440,1665745606509.3726,GGA,46.0681126,11.1508441
17442,1665745606605.7449,GGA,46.0681126,11.1508441
17444,1665745606706.9658,GGA,46.0681126,11.1508441
17446,1665745606806.7175,GGA,46.0681126,11.1508441
17448,1665745606906.5977,GGA,46.0681126,11.1508441
17450,1665745607019.0732,GGA,46.0681126,11.1508441
17452,1665745607107.983,GGA,46.0681126,11.1508441
17454,1665745607206.7207,GGA,46.0681126,11.1508441
17456,1665745607306.5713,GGA,46.0681126,11.1508441
17458,1665745607406.5762,GGA,46.0681126,11.1508441
17460,1665745607509.0796,GGA,46.0681126,11.1508441
17462,1665745607607.2917,GGA,46.0681126,11.1508441
17464,1665745607707.5771,GGA,46.0681126,11.1508441
17466,1665745607807.3674,GGA,46.0681126,11.1508441
17468,1665745607907.321,GGA,46.0681126,11.1508441
17470,1665745608019.9888,GGA,46.0681126,11.1508441
17472,1665745608111.3867,GGA,46.0681126,11.1508441
17474,1665745608208.1897,GGA,46.0681126,11.1508441
17476,1665745608307.8972,GGA,46.0681126,11.1508441
17478,1665745608407.4624,GGA,46.0681126,11.1508441
17480,1665745608508.8147,GGA,46.0681126,11.1508441
17482,1665745608607.8406,GGA,46.0681126,11.1508441
17484,1665745608707.8472,GGA,46.0681126,11.1508441
17486,1665745608808.182,GGA,46.0681126,11.1508441
17488,1665745608907.5247,GGA,46.0681126,11.1508441
17490,1665745609020.4087,GGA,46.0681126,11.1508441
17492,1665745609109.2876,GGA,46.0681126,11.1508441
17494,1665745609206.8513,GGA,46.0681126,11.1508441
17496,1665745609306.5745,GGA,46.0681126,11.1508441
17498,1665745609406.94,GGA,46.0681126,11.1508441
17500,1665745609510.4138,GGA,46.0681126,11.1508441
17502,1665745609606.9983,GGA,46.0681126,11.1508441
17504,1665745609708.1113,GGA,46.0681126,11.1508441
17506,1665745609806.9883,GGA,46.0681126,11.1508441
17508,1665745609907.3552,GGA,46.0681126,11.1508441
17510,1665745610021.088,GGA,46.0681126,11.1508441
17512,1665745610106.8804,GGA,46.0681126,11.1508441
17514,1665745610206.8716,GGA,46.0681126,11.1508441
17516,1665745610306.6113,GGA,46.0681126,11.1508441
17518,1665745610406.7249,GGA,46.0681126,11.1508441
17520,1665745610508.3865,GGA,46.0681126,11.1508441
17522,1665745610606.614,GGA,46.0681126,11.1508441
17524,1665745610706.4683,GGA,46.0681126,11.1508441
17526,1665745610806.9658,GGA,46.0681126,11.1508441
17528,1665745610907.1887,GGA,46.0681126,11.1508441
17530,1665745611019.1868,GGA,46.0681126,11.1508441
17532,1665745611108.5408,GGA,46.0681126,11.1508441
17534,1665745611207.558,GGA,46.0681126,11.1508441
17536,1665745611306.8867,GGA,46.0681126,11.1508441
17538,1665745611407.1663,GGA,46.0681126,11.1508441
17540,1665745611509.596,GGA,46.0681126,11.1508441
17542,1665745611607.0088,GGA,46.0681126,11.1508441
17544,1665745611707.04,GGA,46.0681126,11.1508441
17546,1665745611807.6692,GGA,46.0681126,11.1508441
17548,1665745611906.7651,GGA,46.0681126,11.1508441
17550,1665745612019.5828,GGA,46.0681126,11.1508441
17552,1665745612106.9849,GGA,46.0681126,11.1508441
17554,1665745612206.9082,GGA,46.0681126,11.1508441
17556,1665745612306.6584,GGA,46.0681126,11.1508441
17558,1665745612406.9526,GGA,46.0681126,11.1508441
17560,1665745612508.912,GGA,46.0681126,11.1508441
17562,1665745612605.9219,GGA,46.0681126,11.1508441
17564,1665745612707.2424,GGA,46.0681126,11.1508441
17566,1665745612807.6892,GGA,46.0681126,11.1508441
17568,1665745612907.3704,GGA,46.0681126,11.1508441
17570,1665745613019.9102,GGA,46.0681126,11.1508441
17572,1665745613108.0566,GGA,46.0681126,11.1508441
17574,1665745613207.969,GGA,46.0681126,11.1508441
17576,1665745613308.115,GGA,46.0681126,11.1508441
17578,1665745613407.5972,GGA,46.0681126,11.1508441
17580,1665745613509.5132,GGA,46.0681126,11.1508441
17582,1665745613607.8923,GGA,46.0681126,11.1508441
17584,1665745613707.7026,GGA,46.0681126,11.1508441
17586,1665745613806.9548,GGA,46.0681126,11.1508441
17588,1665745613906.7373,GGA,46.0681126,11.1508441
17590,1665745614019.2825,GGA,46.0681126,11.1508441
17592,1665745614108.8123,GGA,46.0681126,11.1508441
17594,1665745614207.1274,GGA,46.0681126,11.1508441
17596,1665745614306.7466,GGA,46.0681126,11.1508441
17598,1665745614407.0002,GGA,46.0681126,11.1508441
17600,1665745614509.2178,GGA,46.0681126,11.1508441
17602,1665745614606.734,GGA,46.0681126,11.1508441
17604,1665745614706.92,GGA,46.0681126,11.1508441
17606,1665745614807.008,GGA,46.0681126,11.1508441
17608,1665745614907.0476,GGA,46.0681126,11.1508441
17610,1665745615022.3499,GGA,46.0681126,11.1508441
17612,1665745615108.691,GGA,46.0681126,11.1508441
17614,1665745615207.6846,GGA,46.0681126,11.1508441
17616,1665745615306.7178,GGA,46.0681126,11.1508441
17618,1665745615407.4263,GGA,46.0681126,11.1508441
17620,1665745615509.0679,GGA,46.0681126,11.1508441
17622,1665745615606.2092,GGA,46.0681126,11.1508441
17624,1665745615710.0876,GGA,46.0681126,11.1508441
17626,1665745615806.9802,GGA,46.0681126,11.1508441
17628,1665745615906.617,GGA,46.0681126,11.1508441
17630,1665745616019.079,GGA,46.0681126,11.1508441
17632,1665745616111.2024,GGA,46.0681126,11.1508441
17634,1665745616206.6672,GGA,46.0681126,11.1508441
17636,1665745616306.851,GGA,46.0681126,11.1508441
17638,1665745616407.276,GGA,46.0681126,11.1508441
17640,1665745616507.9866,GGA,46.0681126,11.1508441
17642,1665745616606.7222,GGA,46.0681126,11.1508441
17644,1665745616706.742,GGA,46.0681126,11.1508441
17646,1665745616806.813,GGA,46.0681126,11.1508441
17648,1665745616907.0112,GGA,46.0681126,11.1508441
17650,1665745617026.1445,GGA,46.0681126,11.1508441
17652,1665745617107.651,GGA,46.0681126,11.1508441
17654,1665745617209.5466,GGA,46.0681126,11.1508441
17656,1665745617306.998,GGA,46.0681126,11.1508441
17658,1665745617407.0762,GGA,46.0681126,11.1508441
17660,1665745617510.372,GGA,46.0681126,11.1508441
17662,1665745617607.549,GGA,46.0681126,11.1508441
17664,1665745617707.5093,GGA,46.0681126,11.1508441
17666,1665745617806.0706,GGA,46.0681126,11.1508441
17668,1665745617907.3557,GGA,46.0681126,11.1508441
17670,1665745618019.3142,GGA,46.0681127,11.1508441
17672,1665745618107.9587,GGA,46.0681127,11.1508441
17674,1665745618207.7393,GGA,46.0681126,11.1508441
17676,1665745618307.2822,GGA,46.0681126,11.1508441
17678,1665745618407.9211,GGA,46.0681126,11.1508441
17680,1665745618509.1187,GGA,46.0681126,11.1508441
17682,1665745618605.9475,GGA,46.0681126,11.1508441
17684,1665745618706.896,GGA,46.0681126,11.1508441
17686,1665745618806.823,GGA,46.0681126,11.1508441
17688,1665745618907.2078,GGA,46.0681126,11.1508441
17690,1665745619019.1804,GGA,46.0681126,11.1508441
17692,1665745619107.631,GGA,46.0681126,11.1508441
17694,1665745619207.653,GGA,46.0681126,11.1508441
17696,1665745619307.1567,GGA,46.0681126,11.1508441
17698,1665745619406.7705,GGA,46.0681126,11.1508441
17700,1665745619509.8706,GGA,46.0681126,11.1508441
17702,1665745619607.3794,GGA,46.0681126,11.1508441
17704,1665745619706.7886,GGA,46.0681126,11.1508441
17706,1665745619807.058,GGA,46.0681126,11.1508441
17708,1665745619907.1345,GGA,46.0681126,11.1508441
17710,1665745620019.1038,GGA,46.0681126,11.1508441
17712,1665745620110.3772,GGA,46.0681126,11.1508441
17714,1665745620207.466,GGA,46.0681126,11.1508441
17716,1665745620306.875,GGA,46.0681126,11.1508442
17718,1665745620406.892,GGA,46.0681126,11.1508441
17720,1665745620508.875,GGA,46.0681126,11.1508441
17722,1665745620607.0354,GGA,46.0681126,11.1508442
17724,1665745620706.7864,GGA,46.0681126,11.1508442
17726,1665745620806.9727,GGA,46.0681126,11.1508442
17728,1665745620907.3813,GGA,46.0681126,11.1508441
17730,1665745621021.343,GGA,46.0681126,11.1508442
17732,1665745621108.053,GGA,46.0681126,11.1508442
17734,1665745621206.7295,GGA,46.0681126,11.1508441
17736,1665745621306.8093,GGA,46.0681126,11.1508441
17738,1665745621406.6687,GGA,46.0681126,11.1508441
17740,1665745621507.9514,GGA,46.0681126,11.1508441
17742,1665745621607.5525,GGA,46.0681126,11.1508441
17744,1665745621706.7524,GGA,46.0681126,11.1508441
17746,1665745621806.891,GGA,46.0681126,11.1508441
17748,1665745621906.9468,GGA,46.0681126,11.1508441
17750,1665745622020.326,GGA,46.0681126,11.1508441
17752,1665745622108.4934,GGA,46.0681126,11.1508441
17754,1665745622206.9773,GGA,46.0681126,11.1508441
17756,1665745622307.1836,GGA,46.0681126,11.1508441
17758,1665745622407.1055,GGA,46.0681126,11.1508441
17760,1665745622514.1218,GGA,46.0681126,11.1508441
17762,1665745622607.4426,GGA,46.0681126,11.1508441
17764,1665745622707.4165,GGA,46.0681126,11.1508441
17766,1665745622807.172,GGA,46.0681126,11.1508441
17768,1665745622907.6929,GGA,46.0681126,11.1508441
17770,1665745623022.106,GGA,46.0681126,11.1508441
17772,1665745623108.7727,GGA,46.0681126,11.1508441
17774,1665745623208.4475,GGA,46.0681126,11.1508441
17776,1665745623308.1343,GGA,46.0681126,11.1508441
17778,1665745623406.906,GGA,46.0681126,11.1508441
17780,1665745623509.4329,GGA,46.0681126,11.1508441
17782,1665745623608.0781,GGA,46.0681126,11.1508441
17784,1665745623706.86,GGA,46.0681126,11.1508441
17786,1665745623806.996,GGA,46.0681126,11.1508441
17788,1665745623907.5315,GGA,46.0681126,11.1508441
17790,1665745624019.6685,GGA,46.0681126,11.1508441
17792,1665745624106.9314,GGA,46.0681126,11.1508441
17794,1665745624207.087,GGA,46.0681126,11.1508441
17796,1665745624306.881,GGA,46.0681126,11.1508441
17798,1665745624406.7598,GGA,46.0681126,11.1508441
17800,1665745624508.8547,GGA,46.0681126,11.1508441
17802,1665745624606.2612,GGA,46.0681126,11.1508441
17804,1665745624706.6086,GGA,46.0681126,11.1508441
17806,1665745624807.0173,GGA,46.0681126,11.1508441
17808,1665745624906.8071,GGA,46.0681126,11.1508441
17810,1665745625017.7173,GGA,46.0681126,11.1508441
17812,1665745625107.844,GGA,46.0681126,11.1508441
17814,1665745625206.959,GGA,46.0681126,11.1508441
17816,1665745625306.7158,GGA,46.0681126,11.1508441
17818,1665745625406.8474,GGA,46.0681126,11.1508441
17820,1665745625509.3354,GGA,46.0681126,11.1508441
17822,1665745625606.9832,GGA,46.0681126,11.1508441
17824,1665745625706.712,GGA,46.0681126,11.1508441
17826,1665745625806.858,GGA,46.0681126,11.1508441
17828,1665745625907.7812,GGA,46.0681126,11.1508441
17830,1665745626018.1323,GGA,46.0681126,11.1508441
17832,1665745626111.241,GGA,46.0681126,11.1508441
17834,1665745626207.2397,GGA,46.0681126,11.1508441
17836,1665745626306.8564,GGA,46.0681126,11.1508441
17838,1665745626407.0464,GGA,46.0681126,11.1508441
17840,1665745626509.0454,GGA,46.0681126,11.1508441
17842,1665745626606.72,GGA,46.0681126,11.1508441
17844,1665745626706.6116,GGA,46.0681126,11.1508441
17846,1665745626807.1826,GGA,46.0681126,11.1508441
17848,1665745626907.5562,GGA,46.0681126,11.1508441
17850,1665745627020.9097,GGA,46.0681126,11.1508441
17852,1665745627108.0781,GGA,46.0681126,11.1508441
17854,1665745627207.3457,GGA,46.0681126,11.1508441
17856,1665745627307.2905,GGA,46.0681126,11.1508441
17858,1665745627406.7747,GGA,46.0681126,11.1508441
17860,1665745627509.9844,GGA,46.0681126,11.1508441
17862,1665745627606.5732,GGA,46.0681126,11.1508441
17864,1665745627708.1206,GGA,46.0681126,11.1508441
17866,1665745627807.3967,GGA,46.0681126,11.1508441
17868,1665745627907.2651,GGA,46.0681126,11.1508441
17870,1665745628019.0234,GGA,46.0681126,11.1508441
17872,1665745628111.552,GGA,46.0681126,11.1508441
17874,1665745628206.722,GGA,46.0681126,11.1508441
17876,1665745628306.456,GGA,46.0681126,11.1508441
17878,1665745628406.753,GGA,46.0681126,11.1508441
17880,1665745628509.9873,GGA,46.0681126,11.1508441
17882,1665745628606.6013,GGA,46.0681126,11.1508441
17884,1665745628706.4565,GGA,46.0681126,11.1508441
17886,1665745628806.8616,GGA,46.0681126,11.1508441
17888,1665745628906.6396,GGA,46.0681126,11.1508441
17890,1665745629017.7363,GGA,46.0681126,11.1508441
17892,1665745629107.5835,GGA,46.0681126,11.1508442
17894,1665745629209.1936,GGA,46.0681126,11.1508442
17896,1665745629307.1484,GGA,46.0681126,11.1508442
17898,1665745629406.7766,GGA,46.0681126,11.1508442
17900,1665745629510.6782,GGA,46.0681126,11.1508442
17902,1665745629606.576,GGA,46.0681126,11.1508442
17904,1665745629706.6345,GGA,46.0681126,11.1508442
17906,1665745629807.0105,GGA,46.0681126,11.1508442
17908,1665745629906.7634,GGA,46.0681126,11.1508442
17910,1665745630018.1382,GGA,46.0681126,11.1508442
17912,1665745630111.4556,GGA,46.0681126,11.1508442
17914,1665745630206.9883,GGA,46.0681126,11.1508441
17916,1665745630306.677,GGA,46.0681126,11.1508442
17918,1665745630406.8777,GGA,46.0681126,11.1508442
17920,1665745630508.0547,GGA,46.0681126,11.1508442
17922,1665745630607.5186,GGA,46.0681126,11.1508442
17924,1665745630706.7815,GGA,46.0681126,11.1508442
17926,1665745630806.799,GGA,46.0681126,11.1508442
17928,1665745630907.0217,GGA,46.0681126,11.1508442
17930,1665745631018.8394,GGA,46.0681126,11.1508442
17932,1665745631108.096,GGA,46.0681126,11.1508442
17934,1665745631207.327,GGA,46.0681126,11.1508440
17936,1665745631306.8188,GGA,46.0681126,11.1508440
17938,1665745631406.7295,GGA,46.0681126,11.1508441
17940,1665745631508.7354,GGA,46.0681126,11.1508441
17942,1665745631606.9043,GGA,46.0681127,11.1508441
17944,1665745631707.5596,GGA,46.0681127,11.1508441
17946,1665745631807.4739,GGA,46.0681127,11.1508441
17948,1665745631906.9734,GGA,46.0681127,11.1508441
17950,1665745632026.6228,GGA,46.0681127,11.1508441
17952,1665745632107.489,GGA,46.0681127,11.1508441
17954,1665745632207.6875,GGA,46.0681126,11.1508441
17956,1665745632307.3347,GGA,46.0681126,11.1508441
17958,1665745632407.266,GGA,46.0681126,11.1508441
17960,1665745632508.8674,GGA,46.0681126,11.1508441
17962,1665745632607.311,GGA,46.0681126,11.1508441
17964,1665745632707.1277,GGA,46.0681126,11.1508441
17966,1665745632808.0642,GGA,46.0681126,11.1508441
17968,1665745632907.8057,GGA,46.0681126,11.1508441
17970,1665745633020.0215,GGA,46.0681126,11.1508441
17972,1665745633108.8223,GGA,46.0681126,11.1508441
17974,1665745633208.6536,GGA,46.0681126,11.1508441
17976,1665745633306.6677,GGA,46.0681126,11.1508441
17978,1665745633407.1482,GGA,46.0681126,11.1508441
17980,1665745633510.4639,GGA,46.0681126,11.1508441
17982,1665745633606.7239,GGA,46.0681126,11.1508441
17984,1665745633707.0283,GGA,46.0681126,11.1508442
17986,1665745633807.6191,GGA,46.0681126,11.1508441
17988,1665745633906.5603,GGA,46.0681126,11.1508441
17990,1665745634018.5461,GGA,46.0681126,11.1508442
17992,1665745634107.0747,GGA,46.0681126,11.1508442
17994,1665745634206.5269,GGA,46.0681126,11.1508441
17996,1665745634306.879,GGA,46.0681126,11.1508441
17998,1665745634406.8452,GGA,46.0681126,11.1508441
18000,1665745634507.9548,GGA,46.0681126,11.1508441
18002,1665745634607.0132,GGA,46.0681126,11.1508441
18004,1665745634706.8958,GGA,46.0681126,11.1508441
18006,1665745634807.3525,GGA,46.0681126,11.1508441
18008,1665745634907.497,GGA,46.0681126,11.1508441
18010,1665745635018.7913,GGA,46.0681126,11.1508441
18012,1665745635107.2834,GGA,46.0681126,11.1508441
18014,1665745635206.805,GGA,46.0681126,11.1508441
18016,1665745635306.7449,GGA,46.0681126,11.1508441
18018,1665745635406.9336,GGA,46.0681126,11.1508441
18020,1665745635508.688,GGA,46.0681126,11.1508441
18022,1665745635606.9658,GGA,46.0681126,11.1508441
18024,1665745635706.8918,GGA,46.0681126,11.1508441
18026,1665745635807.1401,GGA,46.0681126,11.1508441
18028,1665745635906.811,GGA,46.0681126,11.1508441
18030,1665745636018.6628,GGA,46.0681126,11.1508441
18032,1665745636107.981,GGA,46.0681126,11.1508441
18034,1665745636207.958,GGA,46.0681126,11.1508441
18036,1665745636308.1357,GGA,46.0681126,11.1508441
18038,1665745636407.074,GGA,46.0681126,11.1508441
18040,1665745636509.1567,GGA,46.0681126,11.1508441
18042,1665745636607.2473,GGA,46.0681126,11.1508441
18044,1665745636707.0022,GGA,46.0681126,11.1508441
18046,1665745636807.9082,GGA,46.0681126,11.1508441
18048,1665745636907.1797,GGA,46.0681126,11.1508441
18050,1665745637019.228,GGA,46.0681126,11.1508441
18052,1665745637107.6848,GGA,46.0681126,11.1508441
18054,1665745637207.2102,GGA,46.0681126,11.1508441
18056,1665745637307.1785,GGA,46.0681126,11.1508441
18058,1665745637407.6807,GGA,46.0681126,11.1508441
18060,1665745637508.8352,GGA,46.0681126,11.1508441
18062,1665745637607.523,GGA,46.0681126,11.1508441
18064,1665745637707.545,GGA,46.0681126,11.1508441
18066,1665745637808.1965,GGA,46.0681126,11.1508441
18068,1665745637906.649,GGA,46.0681126,11.1508441
18070,1665745638020.1143,GGA,46.0681126,11.1508441
18072,1665745638110.2566,GGA,46.0681126,11.1508441
18074,1665745638206.7832,GGA,46.0681126,11.1508441
18076,1665745638306.5642,GGA,46.0681126,11.1508440
18078,1665745638406.9646,GGA,46.0681126,11.1508441
18080,1665745638509.6975,GGA,46.0681126,11.1508440
18082,1665745638607.566,GGA,46.0681126,11.1508441
18084,1665745638707.5222,GGA,46.0681126,11.1508441
18086,1665745638806.5254,GGA,46.0681126,11.1508441
18088,1665745638906.6904,GGA,46.0681126,11.1508441
18090,1665745639018.6287,GGA,46.0681126,11.1508441
18092,1665745639108.6404,GGA,46.0681126,11.1508441
18094,1665745639206.7832,GGA,46.0681126,11.1508441
18096,1665745639306.7566,GGA,46.0681126,11.1508441
18098,1665745639407.2026,GGA,46.0681126,11.1508441
18100,1665745639508.1555,GGA,46.0681126,11.1508441
18102,1665745639606.9985,GGA,46.0681126,11.1508441
18104,1665745639706.7993,GGA,46.0681126,11.1508441
18106,1665745639806.662,GGA,46.0681126,11.1508441
18108,1665745639906.8118,GGA,46.0681126,11.1508441
18110,1665745640019.2048,GGA,46.0681126,11.1508441
18112,1665745640110.367,GGA,46.0681126,11.1508441
18114,1665745640207.4565,GGA,46.0681126,11.1508441
18116,1665745640306.741,GGA,46.0681126,11.1508441
18118,1665745640407.2197,GGA,46.0681126,11.1508441
18120,1665745640509.5266,GGA,46.0681126,11.1508441
18122,1665745640606.773,GGA,46.0681126,11.1508441
18124,1665745640706.774,GGA,46.0681126,11.1508441
18126,1665745640806.9934,GGA,46.0681126,11.1508441
18128,1665745640906.997,GGA,46.0681126,11.1508441
18130,1665745641019.3606,GGA,46.0681126,11.1508441
18132,1665745641111.878,GGA,46.0681126,11.1508441
18134,1665745641207.2676,GGA,46.0681126,11.1508441
18136,1665745641306.7693,GGA,46.0681126,11.1508441
18138,1665745641406.8596,GGA,46.0681126,11.1508441
18140,1665745641508.9119,GGA,46.0681126,11.1508441
18142,1665745641607.0273,GGA,46.0681126,11.1508441
18144,1665745641707.4495,GGA,46.0681126,11.1508441
18146,1665745641807.4934,GGA,46.0681126,11.1508441
18148,1665745641907.9126,GGA,46.0681126,11.1508441
18150,1665745642023.4954,GGA,46.0681126,11.1508441
18152,1665745642108.9429,GGA,46.0681126,11.1508441
18154,1665745642207.9053,GGA,46.0681126,11.1508441
18156,1665745642307.9666,GGA,46.0681126,11.1508441
18158,1665745642409.4304,GGA,46.0681126,11.1508441
18160,1665745642508.6697,GGA,46.0681126,11.1508441
18162,1665745642605.9304,GGA,46.0681126,11.1508441
18164,1665745642708.0964,GGA,46.0681126,11.1508441
18166,1665745642806.812,GGA,46.0681126,11.1508440
18168,1665745642906.728,GGA,46.0681126,11.1508440
18170,1665745643022.8218,GGA,46.0681126,11.1508441
18172,1665745643109.066,GGA,46.0681126,11.1508441
18174,1665745643207.2473,GGA,46.0681126,11.1508441
18176,1665745643307.3062,GGA,46.0681126,11.1508441
18178,1665745643406.597,GGA,46.0681126,11.1508440
18180,1665745643510.1104,GGA,46.0681126,11.1508441
18182,1665745643606.8977,GGA,46.0681126,11.1508441
18184,1665745643706.6812,GGA,46.0681126,11.1508441
18186,1665745643807.4429,GGA,46.0681126,11.1508441
18188,1665745643907.1172,GGA,46.0681126,11.1508440
18190,1665745644017.9626,GGA,46.0681126,11.1508440
18192,1665745644106.6707,GGA,46.0681126,11.1508441
18194,1665745644207.3577,GGA,46.0681126,11.1508440
18196,1665745644306.7817,GGA,46.0681126,11.1508441
18198,1665745644406.721,GGA,46.0681126,11.1508441
18200,1665745644510.3328,GGA,46.0681126,11.1508441
18202,1665745644607.1711,GGA,46.0681126,11.1508441
18204,1665745644706.887,GGA,46.0681126,11.1508441
18206,1665745644806.7068,GGA,46.0681126,11.1508441
18208,1665745644906.7285,GGA,46.0681126,11.1508441
18210,1665745645021.078,GGA,46.0681126,11.1508441
18212,1665745645107.946,GGA,46.0681126,11.1508441
18214,1665745645207.0942,GGA,46.0681126,11.1508441
18216,1665745645306.7212,GGA,46.0681126,11.1508441
18218,1665745645407.0627,GGA,46.0681126,11.1508441
18220,1665745645508.942,GGA,46.0681126,11.1508441
18222,1665745645605.6934,GGA,46.0681126,11.1508441
18224,1665745645707.1821,GGA,46.0681126,11.1508441
18226,1665745645806.8284,GGA,46.0681126,11.1508441
18228,1665745645906.8083,GGA,46.0681126,11.1508441
18230,1665745646019.577,GGA,46.0681126,11.1508441
18232,1665745646106.7737,GGA,46.0681126,11.1508441
18234,1665745646207.373,GGA,46.0681126,11.1508440
18236,1665745646307.0352,GGA,46.0681126,11.1508441
18238,1665745646407.0283,GGA,46.0681126,11.1508440
18240,1665745646509.177,GGA,46.0681126,11.1508441
18242,1665745646607.0188,GGA,46.0681126,11.1508441
18244,1665745646707.4836,GGA,46.0681126,11.1508441
18246,1665745646807.434,GGA,46.0681126,11.1508441
18248,1665745646907.4875,GGA,46.0681126,11.1508441
18250,1665745647021.5527,GGA,46.0681126,11.1508440
18252,1665745647107.6501,GGA,46.0681126,11.1508441
18254,1665745647207.9932,GGA,46.0681126,11.1508440
18256,1665745647307.678,GGA,46.0681126,11.1508440
18258,1665745647407.6577,GGA,46.0681126,11.1508440
18260,1665745647508.8567,GGA,46.0681126,11.1508440
18262,1665745647607.0176,GGA,46.0681126,11.1508440
18264,1665745647706.5361,GGA,46.0681126,11.1508440
18266,1665745647807.0513,GGA,46.0681126,11.1508440
18268,1665745647906.968,GGA,46.0681126,11.1508440
18270,1665745648019.1865,GGA,46.0681126,11.1508440
18272,1665745648107.0166,GGA,46.0681126,11.1508440
18274,1665745648206.8882,GGA,46.0681126,11.1508440
18276,1665745648307.265,GGA,46.0681126,11.1508441
18278,1665745648406.9438,GGA,46.0681126,11.1508440
18280,1665745648509.3296,GGA,46.0681126,11.1508441
18282,1665745648606.7092,GGA,46.0681126,11.1508440
18284,1665745648707.238,GGA,46.0681126,11.1508440
18286,1665745648806.5974,GGA,46.0681126,11.1508440
18288,1665745648906.7273,GGA,46.0681126,11.1508440
18290,1665745649017.089,GGA,46.0681126,11.1508440
18292,1665745649107.7183,GGA,46.0681126,11.1508440
18294,1665745649207.173,GGA,46.0681126,11.1508440
18296,1665745649306.7214,GGA,46.0681126,11.1508440
18298,1665745649406.69,GGA,46.0681126,11.1508441
18300,1665745649509.0166,GGA,46.0681126,11.1508441
18302,1665745649606.814,GGA,46.0681126,11.1508440
18304,1665745649706.4836,GGA,46.0681126,11.1508441
18306,1665745649806.7407,GGA,46.0681126,11.1508441
